time,DNI_W_m2,Ambient_Temp_C,Wind_Speed_mps,Hour,DayOfYear,Thermal_Power_kW,Electrical_Power_kW,Pump_Power_kW
2022-01-12 08:00:00,441.3,26.6,3.1,8,12,145.629,50.97015,4.204285714285715
2022-01-12 09:00:00,647.2,28.2,10.5,9,12,213.57600000000002,74.7516,4.204285714285715
2022-01-12 10:00:00,643.2,28.6,13.0,10,12,212.25600000000003,74.28960000000001,4.204285714285715
2022-01-12 11:00:00,649.3,28.9,12.8,11,12,214.26900000000003,74.99415,4.204285714285715
2022-01-12 12:00:00,617.1,28.5,11.4,12,12,203.64300000000003,71.27505000000001,4.204285714285715
2022-01-12 13:00:00,649.6,27.5,9.7,13,12,214.36800000000002,75.0288,4.204285714285715
2022-01-12 14:00:00,408.2,27.9,11.9,14,12,134.706,47.147099999999995,4.204285714285715
2022-01-12 15:00:00,570.7,27.4,8.4,15,12,188.33100000000002,65.91585,4.204285714285715
2022-01-12 16:00:00,460.8,27.1,12.1,16,12,152.064,53.22239999999999,4.204285714285715
2022-01-12 17:00:00,316.2,26.6,5.8,17,12,104.34600000000002,36.521100000000004,4.204285714285715
2022-01-12 18:00:00,34.4,24.9,4.9,18,12,11.352000000000002,3.9732000000000003,4.204285714285715
2022-01-13 07:00:00,124.8,24.9,4.1,7,13,41.184,14.414399999999999,4.204285714285715
2022-01-13 08:00:00,406.0,26.1,4.8,8,13,133.98,46.892999999999994,4.204285714285715
2022-01-13 09:00:00,465.0,27.4,7.2,9,13,153.45,53.707499999999996,4.204285714285715
2022-01-13 10:00:00,595.9,28.1,9.5,10,13,196.64700000000002,68.82645000000001,4.204285714285715
2022-01-13 11:00:00,540.5,28.5,10.5,11,13,178.365,62.427749999999996,4.204285714285715
2022-01-13 12:00:00,374.0,28.5,11.0,12,13,123.42000000000002,43.197,4.204285714285715
2022-01-13 13:00:00,391.1,28.2,12.5,13,13,129.06300000000002,45.172050000000006,4.204285714285715
2022-01-13 14:00:00,453.4,28.0,13.0,14,13,149.622,52.3677,4.204285714285715
2022-01-13 15:00:00,392.8,28.0,11.0,15,13,129.62400000000002,45.36840000000001,4.204285714285715
2022-01-13 16:00:00,460.4,26.9,11.2,16,13,151.932,53.176199999999994,4.204285714285715
2022-01-13 17:00:00,243.7,26.8,8.0,17,13,80.421,28.14735,4.204285714285715
2022-01-13 18:00:00,22.6,26.1,6.5,18,13,7.458000000000001,2.6103,4.204285714285715
2022-01-14 07:00:00,161.8,24.9,2.2,7,14,53.394000000000005,18.6879,4.204285714285715
2022-01-14 08:00:00,432.4,26.0,4.0,8,14,142.692,49.9422,4.204285714285715
2022-01-14 09:00:00,516.2,27.1,2.3,9,14,170.346,59.6211,4.204285714285715
2022-01-14 10:00:00,530.5,27.2,8.7,10,14,175.065,61.272749999999995,4.204285714285715
2022-01-14 11:00:00,371.1,26.9,7.6,11,14,122.46300000000001,42.86205,4.204285714285715
2022-01-14 12:00:00,363.5,26.9,7.9,12,14,119.95500000000001,41.98425,4.204285714285715
2022-01-14 13:00:00,490.4,26.4,7.2,13,14,161.832,56.64119999999999,4.204285714285715
2022-01-14 14:00:00,373.0,27.1,7.6,14,14,123.09000000000002,43.081500000000005,4.204285714285715
2022-01-14 15:00:00,529.8,26.1,7.5,15,14,174.834,61.1919,4.204285714285715
2022-01-14 16:00:00,357.8,26.3,9.7,16,14,118.07400000000001,41.325900000000004,4.204285714285715
2022-01-14 17:00:00,259.2,26.7,8.0,17,14,85.536,29.9376,4.204285714285715
2022-01-14 18:00:00,33.5,25.9,6.8,18,14,11.055,3.8692499999999996,4.204285714285715
2022-01-15 07:00:00,132.6,24.6,3.8,7,15,43.758,15.3153,4.204285714285715
2022-01-15 08:00:00,452.1,25.6,5.2,8,15,149.193,52.21755,4.204285714285715
2022-01-15 09:00:00,506.0,26.5,5.2,9,15,166.98,58.44299999999999,4.204285714285715
2022-01-15 10:00:00,680.4,27.5,5.1,10,15,224.53200000000004,78.5862,4.204285714285715
2022-01-15 11:00:00,538.9,27.2,10.8,11,15,177.837,62.24294999999999,4.204285714285715
2022-01-15 12:00:00,553.9,26.4,15.7,12,15,182.78700000000003,63.97545000000001,4.204285714285715
2022-01-15 13:00:00,294.0,26.6,17.1,13,15,97.02000000000001,33.957,4.204285714285715
2022-01-15 14:00:00,358.3,26.8,17.6,14,15,118.23900000000002,41.38365,4.204285714285715
2022-01-15 15:00:00,572.0,26.8,17.7,15,15,188.76000000000002,66.066,4.204285714285715
2022-01-15 16:00:00,413.5,26.2,17.7,16,15,136.455,47.75925,4.204285714285715
2022-01-15 17:00:00,355.3,26.0,16.3,17,15,117.24900000000001,41.037150000000004,4.204285714285715
2022-01-15 18:00:00,33.0,25.2,14.5,18,15,10.89,3.8115,4.204285714285715
2022-01-16 07:00:00,125.4,23.4,7.6,7,16,41.382,14.483699999999999,4.204285714285715
2022-01-16 08:00:00,380.7,24.5,9.6,8,16,125.63100000000001,43.970850000000006,4.204285714285715
2022-01-16 09:00:00,497.8,26.1,10.2,9,16,164.274,57.4959,4.204285714285715
2022-01-16 10:00:00,632.9,27.4,15.3,10,16,208.85700000000003,73.09995,4.204285714285715
2022-01-16 11:00:00,695.7,28.0,15.5,11,16,229.58100000000002,80.35335,4.204285714285715
2022-01-16 12:00:00,540.5,27.6,18.6,12,16,178.365,62.427749999999996,4.204285714285715
2022-01-16 13:00:00,580.3,27.1,20.4,13,16,191.49900000000002,67.02465000000001,4.204285714285715
2022-01-16 14:00:00,511.4,27.0,20.1,14,16,168.762,59.0667,4.204285714285715
2022-01-16 15:00:00,610.6,26.7,21.2,15,16,201.49800000000002,70.5243,4.204285714285715
2022-01-16 16:00:00,413.4,26.1,20.7,16,16,136.422,47.747699999999995,4.204285714285715
2022-01-16 17:00:00,289.2,26.8,17.3,17,16,95.43600000000002,33.40260000000001,4.204285714285715
2022-01-16 18:00:00,43.5,26.4,17.5,18,16,14.355000000000002,5.02425,4.204285714285715
2022-01-17 07:00:00,110.7,23.5,7.2,7,17,36.531,12.785849999999998,4.204285714285715
2022-01-17 08:00:00,276.6,24.6,7.4,8,17,91.27800000000002,31.947300000000006,4.204285714285715
2022-01-17 09:00:00,483.6,24.3,16.1,9,17,159.588,55.855799999999995,4.204285714285715
2022-01-17 10:00:00,312.3,24.9,11.8,10,17,103.05900000000001,36.07065,4.204285714285715
2022-01-17 11:00:00,167.8,25.9,13.0,11,17,55.37400000000001,19.3809,4.204285714285715
2022-01-17 12:00:00,340.6,27.0,14.5,12,17,112.39800000000001,39.3393,4.204285714285715
2022-01-17 13:00:00,491.6,27.1,18.9,13,17,162.228,56.7798,4.204285714285715
2022-01-17 14:00:00,508.4,27.2,17.8,14,17,167.772,58.72019999999999,4.204285714285715
2022-01-17 15:00:00,573.9,27.6,18.7,15,17,189.38700000000003,66.28545000000001,4.204285714285715
2022-01-17 16:00:00,566.3,27.1,18.6,16,17,186.87900000000002,65.40765,4.204285714285715
2022-01-17 17:00:00,387.4,25.0,12.7,17,17,127.84200000000001,44.7447,4.204285714285715
2022-01-18 07:00:00,125.6,23.8,10.5,7,18,41.448,14.506799999999998,4.204285714285715
2022-01-18 08:00:00,361.2,25.2,9.8,8,18,119.19600000000001,41.7186,4.204285714285715
2022-01-18 09:00:00,621.1,25.5,16.9,9,18,204.96300000000002,71.73705,4.204285714285715
2022-01-18 10:00:00,547.2,26.1,16.1,10,18,180.57600000000002,63.201600000000006,4.204285714285715
2022-01-18 11:00:00,670.0,26.7,18.0,11,18,221.10000000000002,77.385,4.204285714285715
2022-01-18 12:00:00,689.4,27.0,17.1,12,18,227.50200000000004,79.62570000000001,4.204285714285715
2022-01-18 13:00:00,724.4,27.1,17.4,13,18,239.05200000000002,83.6682,4.204285714285715
2022-01-18 14:00:00,670.8,27.0,17.3,14,18,221.36400000000003,77.4774,4.204285714285715
2022-01-18 15:00:00,402.7,26.5,16.8,15,18,132.891,46.511849999999995,4.204285714285715
2022-01-18 16:00:00,426.9,26.3,17.1,16,18,140.877,49.30695,4.204285714285715
2022-01-18 17:00:00,339.8,26.0,14.2,17,18,112.13400000000001,39.246900000000004,4.204285714285715
2022-01-18 18:00:00,42.4,25.2,10.9,18,18,13.992000000000003,4.897200000000001,4.204285714285715
2022-01-19 07:00:00,133.0,22.1,7.1,7,19,43.89,15.3615,4.204285714285715
2022-01-19 08:00:00,455.4,24.1,5.3,8,19,150.282,52.5987,4.204285714285715
2022-01-19 09:00:00,687.4,26.0,4.7,9,19,226.84200000000004,79.39470000000001,4.204285714285715
2022-01-19 10:00:00,769.4,27.1,9.0,10,19,253.90200000000002,88.8657,4.204285714285715
2022-01-19 11:00:00,827.0,27.9,11.2,11,19,272.91,95.5185,4.204285714285715
2022-01-19 12:00:00,823.0,28.3,12.5,12,19,271.59,95.05649999999999,4.204285714285715
2022-01-19 13:00:00,805.6,28.4,13.0,13,19,265.848,93.0468,4.204285714285715
2022-01-19 14:00:00,805.3,28.1,13.8,14,19,265.749,93.01215,4.204285714285715
2022-01-19 15:00:00,769.8,27.5,13.8,15,19,254.03400000000002,88.9119,4.204285714285715
2022-01-19 16:00:00,681.8,26.8,13.8,16,19,224.99400000000003,78.7479,4.204285714285715
2022-01-19 17:00:00,487.2,25.7,11.2,17,19,160.776,56.2716,4.204285714285715
2022-01-19 18:00:00,62.9,24.6,10.0,18,19,20.757,7.26495,4.204285714285715
2022-01-20 07:00:00,170.0,20.7,10.0,7,20,56.10000000000001,19.635,4.204285714285715
2022-01-20 08:00:00,529.8,23.5,8.0,8,20,174.834,61.1919,4.204285714285715
2022-01-20 09:00:00,710.1,25.5,8.7,9,20,234.33300000000003,82.01655000000001,4.204285714285715
2022-01-20 10:00:00,799.5,26.9,6.1,10,20,263.835,92.34224999999999,4.204285714285715
2022-01-20 11:00:00,845.9,27.8,3.3,11,20,279.147,97.70145,4.204285714285715
2022-01-20 12:00:00,810.2,28.5,4.6,12,20,267.366,93.57809999999999,4.204285714285715
2022-01-20 13:00:00,802.2,28.6,8.1,13,20,264.726,92.6541,4.204285714285715
2022-01-20 14:00:00,703.9,27.8,14.3,14,20,232.28700000000003,81.30045000000001,4.204285714285715
2022-01-20 15:00:00,657.1,26.9,15.4,15,20,216.84300000000002,75.89505,4.204285714285715
2022-01-20 16:00:00,577.0,26.5,10.9,16,20,190.41000000000003,66.6435,4.204285714285715
2022-01-20 17:00:00,478.1,26.0,7.9,17,20,157.773,55.220549999999996,4.204285714285715
2022-01-20 18:00:00,51.8,24.7,9.4,18,20,17.094,5.9829,4.204285714285715
2022-01-21 07:00:00,184.7,21.6,8.3,7,21,60.95100000000001,21.33285,4.204285714285715
2022-01-21 08:00:00,548.8,23.9,7.6,8,21,181.10400000000004,63.38640000000001,4.204285714285715
2022-01-21 09:00:00,718.9,26.1,7.2,9,21,237.23700000000002,83.03295,4.204285714285715
2022-01-21 10:00:00,808.5,27.6,8.1,10,21,266.805,93.38175,4.204285714285715
2022-01-21 11:00:00,855.7,28.5,9.1,11,21,282.381,98.83334999999998,4.204285714285715
2022-01-21 12:00:00,876.8,28.9,12.4,12,21,289.344,101.2704,4.204285714285715
2022-01-21 13:00:00,875.4,28.5,17.5,13,21,288.882,101.1087,4.204285714285715
2022-01-21 14:00:00,849.4,28.1,18.6,14,21,280.302,98.1057,4.204285714285715
2022-01-21 15:00:00,792.5,27.5,17.9,15,21,261.52500000000003,91.53375000000001,4.204285714285715
2022-01-21 16:00:00,692.2,27.0,16.3,16,21,228.42600000000002,79.9491,4.204285714285715
2022-01-21 17:00:00,452.3,26.4,15.8,17,21,149.259,52.240649999999995,4.204285714285715
2022-01-21 18:00:00,61.4,25.3,15.4,18,21,20.262,7.0916999999999994,4.204285714285715
2022-01-22 07:00:00,177.2,22.9,10.0,7,22,58.476000000000006,20.4666,4.204285714285715
2022-01-22 08:00:00,535.2,24.5,10.1,8,22,176.616,61.8156,4.204285714285715
2022-01-22 09:00:00,713.9,26.4,9.4,9,22,235.58700000000002,82.45545,4.204285714285715
2022-01-22 10:00:00,814.5,28.0,7.6,10,22,268.785,94.07475000000001,4.204285714285715
2022-01-22 11:00:00,856.4,28.9,9.3,11,22,282.612,98.91420000000001,4.204285714285715
2022-01-22 12:00:00,873.5,28.9,14.0,12,22,288.255,100.88924999999999,4.204285714285715
2022-01-22 13:00:00,868.1,28.6,17.1,13,22,286.473,100.26555,4.204285714285715
2022-01-22 14:00:00,763.0,28.1,18.2,14,22,251.79000000000002,88.12650000000001,4.204285714285715
2022-01-22 15:00:00,747.8,28.0,16.2,15,22,246.77400000000003,86.3709,4.204285714285715
2022-01-22 16:00:00,626.3,27.5,16.6,16,22,206.67900000000003,72.33765000000001,4.204285714285715
2022-01-22 17:00:00,473.1,26.4,17.6,17,22,156.123,54.643049999999995,4.204285714285715
2022-01-22 18:00:00,60.8,25.7,15.6,18,22,20.064,7.022399999999999,4.204285714285715
2022-01-23 07:00:00,110.7,24.5,12.9,7,23,36.531,12.785849999999998,4.204285714285715
2022-01-23 08:00:00,236.4,25.7,15.0,8,23,78.012,27.304199999999998,4.204285714285715
2022-01-23 09:00:00,567.8,27.4,14.3,9,23,187.37400000000002,65.5809,4.204285714285715
2022-01-23 10:00:00,763.9,29.1,13.9,10,23,252.08700000000002,88.23045,4.204285714285715
2022-01-23 11:00:00,858.4,30.4,13.8,11,23,283.272,99.14519999999999,4.204285714285715
2022-01-23 12:00:00,866.6,30.5,14.8,12,23,285.978,100.0923,4.204285714285715
2022-01-23 13:00:00,747.2,29.6,18.1,13,23,246.57600000000002,86.30160000000001,4.204285714285715
2022-01-23 14:00:00,621.7,28.7,20.8,14,23,205.16100000000003,71.80635000000001,4.204285714285715
2022-01-23 15:00:00,572.9,27.9,22.2,15,23,189.05700000000002,66.16995,4.204285714285715
2022-01-23 16:00:00,547.8,27.5,20.3,16,23,180.77400000000003,63.270900000000005,4.204285714285715
2022-01-23 17:00:00,402.4,27.0,17.6,17,23,132.792,46.477199999999996,4.204285714285715
2022-01-23 18:00:00,60.1,26.1,16.3,18,23,19.833,6.941549999999999,4.204285714285715
2022-01-24 07:00:00,117.9,25.4,12.6,7,24,38.907,13.617449999999998,4.204285714285715
2022-01-24 08:00:00,397.7,27.0,11.1,8,24,131.241,45.93435,4.204285714285715
2022-01-24 09:00:00,730.8,28.4,11.6,9,24,241.16400000000002,84.4074,4.204285714285715
2022-01-24 10:00:00,756.4,29.4,11.6,10,24,249.61200000000002,87.3642,4.204285714285715
2022-01-24 11:00:00,577.8,29.7,11.9,11,24,190.67400000000004,66.73590000000002,4.204285714285715
2022-01-24 12:00:00,657.0,29.5,15.5,12,24,216.81000000000003,75.88350000000001,4.204285714285715
2022-01-24 13:00:00,687.3,29.0,19.4,13,24,226.80900000000003,79.38315,4.204285714285715
2022-01-24 14:00:00,729.1,28.8,18.6,14,24,240.60300000000004,84.21105000000001,4.204285714285715
2022-01-24 15:00:00,635.7,27.9,17.3,15,24,209.78100000000003,73.42335000000001,4.204285714285715
2022-01-24 16:00:00,358.2,27.0,14.8,16,24,118.20600000000002,41.3721,4.204285714285715
2022-01-24 17:00:00,320.6,26.0,13.7,17,24,105.79800000000002,37.029300000000006,4.204285714285715
2022-01-24 18:00:00,49.6,25.5,10.6,18,24,16.368000000000002,5.728800000000001,4.204285714285715
2022-01-25 07:00:00,139.8,23.8,5.0,7,25,46.13400000000001,16.146900000000002,4.204285714285715
2022-01-25 08:00:00,513.1,25.7,4.8,8,25,169.323,59.26305,4.204285714285715
2022-01-25 09:00:00,680.6,27.4,8.0,9,25,224.59800000000004,78.6093,4.204285714285715
2022-01-25 10:00:00,609.7,28.1,9.0,10,25,201.20100000000002,70.42035,4.204285714285715
2022-01-25 11:00:00,675.5,28.6,11.7,11,25,222.91500000000002,78.02025,4.204285714285715
2022-01-25 12:00:00,694.5,28.4,14.3,12,25,229.18500000000003,80.21475000000001,4.204285714285715
2022-01-25 13:00:00,655.2,28.2,15.6,13,25,216.21600000000004,75.6756,4.204285714285715
2022-01-25 14:00:00,664.9,28.0,17.6,14,25,219.41700000000003,76.79595,4.204285714285715
2022-01-25 15:00:00,705.8,27.9,16.3,15,25,232.91400000000002,81.5199,4.204285714285715
2022-01-25 16:00:00,375.9,27.2,14.0,16,25,124.04700000000001,43.416450000000005,4.204285714285715
2022-01-25 17:00:00,362.5,26.5,12.3,17,25,119.62500000000001,41.868750000000006,4.204285714285715
2022-01-25 18:00:00,58.9,25.8,10.4,18,25,19.437,6.80295,4.204285714285715
2022-01-26 07:00:00,117.5,23.2,5.8,7,26,38.775,13.57125,4.204285714285715
2022-01-26 08:00:00,457.2,25.2,5.0,8,26,150.876,52.806599999999996,4.204285714285715
2022-01-26 09:00:00,398.9,26.1,1.6,9,26,131.637,46.07295,4.204285714285715
2022-01-26 10:00:00,259.9,26.9,5.4,10,26,85.767,30.018449999999998,4.204285714285715
2022-01-26 11:00:00,376.2,27.8,9.5,11,26,124.14600000000002,43.451100000000004,4.204285714285715
2022-01-26 12:00:00,308.4,27.9,10.0,12,26,101.77200000000002,35.620200000000004,4.204285714285715
2022-01-26 13:00:00,503.5,28.0,10.7,13,26,166.155,58.15425,4.204285714285715
2022-01-26 14:00:00,641.8,28.0,12.0,14,26,211.79400000000004,74.12790000000001,4.204285714285715
2022-01-26 15:00:00,717.1,27.8,13.3,15,26,236.64300000000003,82.82505,4.204285714285715
2022-01-26 16:00:00,613.1,27.0,12.5,16,26,202.32300000000004,70.81305,4.204285714285715
2022-01-26 17:00:00,432.0,26.5,12.0,17,26,142.56,49.896,4.204285714285715
2022-01-26 18:00:00,38.9,26.0,7.9,18,26,12.837000000000002,4.49295,4.204285714285715
2022-01-27 07:00:00,139.2,24.6,4.4,7,27,45.93600000000001,16.0776,4.204285714285715
2022-01-27 08:00:00,423.9,25.1,6.8,8,27,139.887,48.960449999999994,4.204285714285715
2022-01-27 09:00:00,497.0,26.1,8.3,9,27,164.01,57.403499999999994,4.204285714285715
2022-01-27 10:00:00,601.0,26.8,10.4,10,27,198.33000000000004,69.41550000000001,4.204285714285715
2022-01-27 11:00:00,343.7,27.1,9.9,11,27,113.42100000000002,39.69735000000001,4.204285714285715
2022-01-27 12:00:00,625.8,27.9,12.0,12,27,206.51400000000004,72.27990000000001,4.204285714285715
2022-01-27 13:00:00,619.2,28.0,14.3,13,27,204.33600000000004,71.51760000000002,4.204285714285715
2022-01-27 14:00:00,565.2,27.6,14.9,14,27,186.51600000000002,65.2806,4.204285714285715
2022-01-27 15:00:00,672.0,27.1,16.1,15,27,221.76000000000002,77.616,4.204285714285715
2022-01-27 16:00:00,599.1,26.6,17.3,16,27,197.70300000000003,69.19605,4.204285714285715
2022-01-27 17:00:00,428.2,26.4,16.5,17,27,141.306,49.457100000000004,4.204285714285715
2022-01-27 18:00:00,57.7,25.5,15.6,18,27,19.041,6.66435,4.204285714285715
2022-01-28 07:00:00,109.7,24.3,9.7,7,28,36.201,12.67035,4.204285714285715
2022-01-28 08:00:00,288.2,25.1,8.4,8,28,95.10600000000001,33.2871,4.204285714285715
2022-01-28 09:00:00,331.1,26.6,17.6,9,28,109.26300000000002,38.242050000000006,4.204285714285715
2022-01-28 10:00:00,462.9,27.5,19.3,10,28,152.757,53.46495,4.204285714285715
2022-01-28 11:00:00,521.7,27.9,20.5,11,28,172.161,60.25635,4.204285714285715
2022-01-28 12:00:00,633.6,28.2,20.7,12,28,209.08800000000002,73.1808,4.204285714285715
2022-01-28 13:00:00,684.1,28.0,21.5,13,28,225.75300000000004,79.01355000000001,4.204285714285715
2022-01-28 14:00:00,758.5,28.0,22.0,14,28,250.30500000000004,87.60675,4.204285714285715
2022-01-28 15:00:00,719.2,27.6,22.0,15,28,237.33600000000004,83.06760000000001,4.204285714285715
2022-01-28 16:00:00,634.7,27.0,21.6,16,28,209.45100000000002,73.30785,4.204285714285715
2022-01-28 17:00:00,349.1,26.3,19.3,17,28,115.20300000000002,40.32105000000001,4.204285714285715
2022-01-28 18:00:00,66.7,25.6,17.0,18,28,22.011,7.703849999999999,4.204285714285715
2022-01-29 08:00:00,194.8,26.0,18.4,8,29,64.284,22.4994,4.204285714285715
2022-01-29 09:00:00,175.8,26.5,22.0,9,29,58.01400000000001,20.304900000000004,4.204285714285715
2022-01-29 10:00:00,375.2,27.0,23.5,10,29,123.81600000000002,43.33560000000001,4.204285714285715
2022-01-29 11:00:00,90.5,27.0,22.3,11,29,29.865000000000002,10.45275,4.204285714285715
2022-01-29 12:00:00,188.2,27.5,23.1,12,29,62.10600000000001,21.7371,4.204285714285715
2022-01-29 13:00:00,92.7,27.1,22.5,13,29,30.591000000000005,10.706850000000001,4.204285714285715
2022-01-29 14:00:00,50.6,27.1,21.9,14,29,16.698,5.8443,4.204285714285715
2022-01-29 15:00:00,68.4,26.9,20.4,15,29,22.572000000000003,7.900200000000001,4.204285714285715
2022-01-29 17:00:00,7.9,26.5,19.5,17,29,2.607,0.91245,4.204285714285715
2022-01-29 18:00:00,47.2,25.6,16.9,18,29,15.576000000000002,5.451600000000001,4.204285714285715
2022-01-30 08:00:00,22.3,26.4,10.5,8,30,7.359000000000001,2.57565,4.204285714285715
2022-01-30 09:00:00,158.0,27.1,13.0,9,30,52.14000000000001,18.249000000000002,4.204285714285715
2022-01-30 10:00:00,511.6,28.1,14.0,10,30,168.828,59.0898,4.204285714285715
2022-01-30 11:00:00,740.9,28.6,14.6,11,30,244.49700000000004,85.57395000000001,4.204285714285715
2022-01-30 12:00:00,698.1,28.6,15.3,12,30,230.37300000000002,80.63055,4.204285714285715
2022-01-30 13:00:00,637.3,28.5,16.1,13,30,210.30900000000003,73.60815000000001,4.204285714285715
2022-01-30 14:00:00,659.1,28.4,16.2,14,30,217.50300000000004,76.12605,4.204285714285715
2022-01-30 15:00:00,642.3,28.1,16.1,15,30,211.95900000000003,74.18565000000001,4.204285714285715
2022-01-30 16:00:00,536.6,27.3,15.4,16,30,177.078,61.9773,4.204285714285715
2022-01-30 17:00:00,362.7,26.4,13.8,17,30,119.69100000000002,41.891850000000005,4.204285714285715
2022-01-30 18:00:00,74.8,25.5,12.6,18,30,24.684000000000005,8.6394,4.204285714285715
2022-01-31 07:00:00,123.2,22.9,5.0,7,31,40.656,14.229599999999998,4.204285714285715
2022-01-31 08:00:00,393.3,24.9,4.3,8,31,129.78900000000002,45.42615,4.204285714285715
2022-01-31 09:00:00,589.7,26.6,1.5,9,31,194.60100000000003,68.11035000000001,4.204285714285715
2022-01-31 10:00:00,663.3,27.8,5.7,10,31,218.88900000000004,76.61115000000001,4.204285714285715
2022-01-31 11:00:00,706.3,28.6,8.1,11,31,233.07900000000004,81.57765,4.204285714285715
2022-01-31 12:00:00,676.2,28.9,10.5,12,31,223.14600000000002,78.1011,4.204285714285715
2022-01-31 13:00:00,607.0,28.2,14.4,13,31,200.31000000000003,70.1085,4.204285714285715
2022-01-31 14:00:00,452.1,27.6,15.0,14,31,149.193,52.21755,4.204285714285715
2022-01-31 15:00:00,493.4,27.5,15.9,15,31,162.822,56.9877,4.204285714285715
2022-01-31 16:00:00,565.7,27.0,14.7,16,31,186.68100000000004,65.33835,4.204285714285715
2022-01-31 17:00:00,417.7,26.2,13.4,17,31,137.841,48.24435,4.204285714285715
2022-01-31 18:00:00,83.3,25.5,12.7,18,31,27.489000000000004,9.62115,4.204285714285715
2022-02-01 07:00:00,158.9,22.5,5.0,7,32,52.437000000000005,18.35295,4.204285714285715
2022-02-01 08:00:00,426.7,24.5,3.7,8,32,140.811,49.28385,4.204285714285715
2022-02-01 09:00:00,668.4,26.2,3.0,9,32,220.57200000000003,77.20020000000001,4.204285714285715
2022-02-01 10:00:00,753.1,27.4,5.8,10,32,248.52300000000002,86.98305,4.204285714285715
2022-02-01 11:00:00,765.5,28.0,7.7,11,32,252.61500000000004,88.41525000000001,4.204285714285715
2022-02-01 12:00:00,767.6,28.1,10.0,12,32,253.30800000000002,88.65780000000001,4.204285714285715
2022-02-01 13:00:00,821.8,28.1,11.3,13,32,271.194,94.9179,4.204285714285715
2022-02-01 14:00:00,766.3,27.7,12.7,14,32,252.87900000000002,88.50765,4.204285714285715
2022-02-01 15:00:00,778.6,27.3,13.1,15,32,256.93800000000005,89.92830000000001,4.204285714285715
2022-02-01 16:00:00,716.8,26.7,12.6,16,32,236.54400000000004,82.7904,4.204285714285715
2022-02-01 17:00:00,537.1,26.1,12.1,17,32,177.243,62.03504999999999,4.204285714285715
2022-02-01 18:00:00,100.9,25.0,9.4,18,32,33.297,11.653949999999998,4.204285714285715
2022-02-02 07:00:00,100.8,20.9,3.6,7,33,33.264,11.6424,4.204285714285715
2022-02-02 08:00:00,277.1,22.8,3.3,8,33,91.44300000000001,32.005050000000004,4.204285714285715
2022-02-02 09:00:00,588.0,25.5,4.7,9,33,194.04000000000002,67.914,4.204285714285715
2022-02-02 10:00:00,779.9,27.1,10.9,10,33,257.367,90.07845,4.204285714285715
2022-02-02 11:00:00,810.6,27.5,13.0,11,33,267.498,93.62429999999999,4.204285714285715
2022-02-02 12:00:00,857.3,27.7,12.7,12,33,282.909,99.01814999999999,4.204285714285715
2022-02-02 13:00:00,874.5,27.9,12.5,13,33,288.585,101.00474999999999,4.204285714285715
2022-02-02 14:00:00,872.5,27.6,12.7,14,33,287.925,100.77374999999999,4.204285714285715
2022-02-02 15:00:00,827.6,27.2,12.6,15,33,273.108,95.5878,4.204285714285715
2022-02-02 16:00:00,738.4,26.5,11.3,16,33,243.67200000000003,85.2852,4.204285714285715
2022-02-02 17:00:00,548.1,25.5,10.2,17,33,180.87300000000002,63.305550000000004,4.204285714285715
2022-02-02 18:00:00,100.1,24.0,6.7,18,33,33.033,11.56155,4.204285714285715
2022-02-03 07:00:00,164.9,21.5,6.9,7,34,54.41700000000001,19.04595,4.204285714285715
2022-02-03 08:00:00,486.1,23.7,5.6,8,34,160.413,56.14455,4.204285714285715
2022-02-03 09:00:00,717.5,26.0,8.4,9,34,236.77500000000003,82.87125,4.204285714285715
2022-02-03 10:00:00,750.2,27.1,10.5,10,34,247.56600000000003,86.6481,4.204285714285715
2022-02-03 11:00:00,807.0,27.9,11.3,11,34,266.31,93.2085,4.204285714285715
2022-02-03 12:00:00,845.5,28.1,14.1,12,34,279.015,97.65525,4.204285714285715
2022-02-03 13:00:00,874.1,28.0,15.3,13,34,288.453,100.95854999999999,4.204285714285715
2022-02-03 14:00:00,854.2,27.7,16.1,14,34,281.886,98.6601,4.204285714285715
2022-02-03 15:00:00,803.1,27.3,15.9,15,34,265.023,92.75805,4.204285714285715
2022-02-03 16:00:00,711.8,26.8,14.8,16,34,234.89400000000003,82.2129,4.204285714285715
2022-02-03 17:00:00,524.9,26.0,15.0,17,34,173.217,60.62595,4.204285714285715
2022-02-03 18:00:00,99.2,25.0,11.6,18,34,32.736000000000004,11.457600000000001,4.204285714285715
2022-02-04 07:00:00,185.6,23.2,8.7,7,35,61.248000000000005,21.4368,4.204285714285715
2022-02-04 08:00:00,540.3,25.2,8.5,8,35,178.299,62.40465,4.204285714285715
2022-02-04 09:00:00,705.7,27.0,8.5,9,35,232.88100000000003,81.50835000000001,4.204285714285715
2022-02-04 10:00:00,785.5,28.5,7.8,10,35,259.21500000000003,90.72525,4.204285714285715
2022-02-04 11:00:00,838.1,29.9,6.2,11,35,276.573,96.80054999999999,4.204285714285715
2022-02-04 12:00:00,823.4,30.5,5.9,12,35,271.722,95.10269999999998,4.204285714285715
2022-02-04 13:00:00,851.6,29.4,14.7,13,35,281.028,98.3598,4.204285714285715
2022-02-04 14:00:00,832.3,28.6,16.6,14,35,274.659,96.13064999999999,4.204285714285715
2022-02-04 15:00:00,730.2,28.3,17.3,15,35,240.96600000000004,84.33810000000001,4.204285714285715
